Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure_Days,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Customer_Activity_Level_Encoded,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Deals,Preferred_Shopping_Channel_None,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wines,Income_log,Total_Spending_log,Avg_Spending_Per_Purchase_log,MntWines_log,MntFruits_log,MntMeatProducts_log,MntFishProducts_log,MntSweetProducts_log,MntGoldProds_log,Customer_Age_scaled,Customer_Tenure_Days_scaled,Recency_scaled,Total_Purchases_scaled,Digital_Engagement_scaled,Deal_Dependency_scaled,Income_log_scaled,Total_Spending_log_scaled,Avg_Spending_Per_Purchase_log_scaled,MntWines_log_scaled,MntFruits_log_scaled,MntMeatProducts_log_scaled,MntFishProducts_log_scaled,MntSweetProducts_log_scaled,MntGoldProds_log_scaled,Total_Children_scaled,Family_Size_scaled,Total_Campaign_Acceptance_scaled,NumDealsPurchases_scaled,NumWebPurchases_scaled,NumCatalogPurchases_scaled,NumStorePurchases_scaled,NumWebVisitsMonth_scaled,Education_Encoded_scaled,Customer_Activity_Level_Encoded_scaled
88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,59,0,2,2069,20,3,103.45,5,0.05,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.38986477697473,7.635303886259415,4.648708488002574,6.86484777797086,5.0369526024136295,6.418364935936212,4.605170185988092,4.564348191467836,5.0369526024136295,-1.0555555555555556,-0.8563218390804598,0.76,0.38461538461538464,-1.0,-0.674074074074074,0.8309549935491185,0.6106601612122174,0.9888310499681444,0.565615877589532,1.002299396561456,0.8399557414177742,0.8014911666123883,0.83549077555264,1.044591847762877,-1.0,-1.0,3.0,-0.5,0.0,1.25,0.6,-1.25,1.0,-0.5
31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,29,519,1,3,72,7,0,10.285714285714286,10,0.2857142857142857,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.346858407043523,4.290459441148391,2.423537703411708,3.258096538021482,1.9459101490553132,2.833213344056216,3.044522437723423,0.0,1.791759469228055,-0.8333333333333334,0.46551724137931033,0.26,-0.6153846153846154,0.25,0.6878306878306878,-0.7652284329453444,-0.6262317586662209,-0.5223183684030078,-0.6343615367458626,-0.08870296647731721,-0.5295595783247905,0.18839803133104463,-0.7755238700769802,-0.8199621321402158,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.5,0.0,-0.5
61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,27,1,2,732,28,2,26.142857142857142,18,0.2857142857142857,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.029585298139098,6.597145701886651,3.3011139231051727,6.464588303689961,2.0794415416798357,4.04305126783455,0.0,0.0,3.367295829986474,0.1111111111111111,-0.9482758620689655,-0.52,1.0,2.25,0.6878306878306878,0.27959485846056,0.22675905882067743,0.0736578160542079,0.4324482990521281,-0.041572243722302185,-0.06740573948219951,-1.007628303794069,-0.7755238700769802,0.08527600666061479,0.0,-1.0,2.0,3.0,1.5,0.5,0.2,0.5,0.0,0.5
69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,40,35,0,1,801,11,0,72.81818181818181,3,0.09090909090909091,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.152242499633957,6.687108607866515,4.301605067363307,5.6131281063880705,4.465908118654584,5.342334251964811,5.181783550292085,2.70805020110221,3.784189633918261,-0.2222222222222222,-0.9252873563218391,1.0,-0.3076923076923077,-1.5,-0.43771043771043766,0.4673054974465886,0.26002649272419437,0.7531075109724137,0.14916482924948987,0.8007457490195096,0.42891579835105714,1.028011017590513,0.18029903213524281,0.32480597280315754,-1.0,-2.0,0.0,-0.5,-0.5,0.25,0.0,-1.25,0.0,-0.5
49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,65,253,1,2,236,12,0,19.666666666666668,9,0.16666666666666666,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.802855905214333,5.4680601411351315,3.028522096376982,4.812184355372417,3.091042453358316,3.784189633918261,3.258096538021482,2.3978952727983707,2.772588722239781,1.1666666666666667,-0.2988505747126437,-0.4,-0.23076923076923078,0.0,0.0,-0.0673845174271746,-0.19076612952888583,-0.11146369608571288,-0.11731166092989533,0.3154784929617928,-0.16628997471088275,0.2722996131660399,0.07082795084356677,-0.25641814192069373,0.0,-1.0,0.0,0.0,-0.25,-0.25,0.2,0.0,0.0,0.5
24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,659,1,3,80,5,1,16.0,7,0.2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10.121940118362215,4.394449154672439,2.833213344056216,0.6931471805599453,1.6094379124341003,2.3978952727983707,3.4011973816621555,0.0,3.6109179126442243,-0.4444444444444444,0.867816091954023,0.06,-0.7692307692307693,-0.5,0.1925925925925927,-1.109436153107477,-0.5877773436645394,-0.2441010242027937,-1.4877282074983278,-0.20746290290324726,-0.6958495530356731,0.3285161072382096,-0.7755238700769802,0.2252511961698712,0.0,0.0,1.0,-0.5,-0.75,-0.25,-0.6,0.0,-2.0,0.0
90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,91,0,1,1685,15,1,112.33333333333333,5,0.06666666666666667,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11.41788924763476,7.430114138561801,4.7303333289420975,6.928537818164665,3.4657359027997265,6.066108090103747,4.143134726391533,4.1588830833596715,4.382026634673881,0.8888888888888888,-0.764367816091954,0.82,0.0,-1.0,-0.5777777777777777,0.8738427427454837,0.5347829283142763,1.0442637977664566,0.5868057530941572,0.4477288405141499,0.7053948631708433,0.6199827071600946,0.6923793826323759,0.6682984286737267,-1.0,-2.0,1.0,-0.5,0.0,1.0,-0.2,-1.25,2.0,-0.5
113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,69,33,0,1,277,27,0,10.25925925925926,28,0.0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11.641626459985963,5.627621113690637,2.4211908354018927,1.9459101490553132,1.0986122886681098,1.3862943611198906,0.6931471805599453,5.572154032177765,1.3862943611198906,1.3888888888888888,-0.9310344827586207,-0.8,0.9230769230769231,4.75,-0.9629629629629629,1.216242981651616,-0.13176198720761292,-0.5239121643725511,-1.0709300510135173,-0.3877619350384901,-1.0822775493153898,-0.7353286906280291,1.1912020186978833,-1.0529256415547674,-1.0,-2.0,0.0,-1.0,5.75,-0.5,-1.0,-1.25,2.0,0.5
59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,382,1,3,507,18,0,28.166666666666668,6,0.1111111111111111,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.990246534173238,6.230481447578482,3.373026504695459,5.937536205082426,2.70805020110221,4.23410650459726,2.995732273553991,2.70805020110221,2.70805020110221,1.1111111111111112,0.07183908045977011,0.44,0.23076923076923078,-0.75,-0.32098765432098764,0.21939207842842529,0.09117007676056434,0.12249481166652901,0.2570964179736899,0.18029903213524281,0.005576690118878176,0.16923104457519936,0.18029903213524281,-0.2934993113628321,0.0,0.0,0.0,0.0,-0.25,0.75,0.6,-0.75,2.0,-0.5
45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,492,2,4,68,7,0,9.714285714285714,9,0.2857142857142857,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.731165626053679,4.23410650459726,2.371577964480997,3.7612001156935624,0.6931471805599453,2.9444389791664403,1.3862943611198906,0.0,1.6094379124341003,0.3333333333333333,0.3879310344827586,-0.72,-0.6153846153846154,0.0,0.6878306878306878,-0.17709701654119708,-0.6470705429580874,-0.5576050663084442,-0.4669774034596694,-0.5308733279587541,-0.48707177625345005,-0.4630290774619893,-0.7755238700769802,-0.9247165705944205,1.0,1.0,0.0,0.0,-0.5,-0.5,-0.4,0.25,2.0,0.5
22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,31,78,0,1,49,5,0,9.8,8,0.2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.005547627727275,3.912023005428146,2.379546134130174,2.772588722239781,1.791759469228055,2.70805020110221,0.0,1.6094379124341003,2.4849066497880004,-0.7222222222222222,-0.8017241379310345,-0.66,-0.7692307692307693,-0.25,0.1925925925925927,-1.2875594799402337,-0.7661739823514333,-0.5521937536064171,-0.7958915050365306,-0.14311139292026412,-0.577371459454412,-1.007628303794069,-0.20746290290324726,-0.4217083823231789,-1.0,-2.0,0.0,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.5
73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,27,104,0,2,397,15,0,26.466666666666665,6,0.06666666666666667,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.203624717204844,5.986452005284438,3.312973148247316,5.60947179518496,2.0794415416798357,4.394449154672439,3.044522437723423,2.0794415416798357,2.4849066497880004,-0.9444444444444444,-0.7270114942528736,0.9,0.0,-0.75,-0.5777777777777777,0.5459391918012964,0.000930291222218815,0.08171160738563493,0.14794836308045742,-0.041572243722302185,0.06682701944482146,0.18839803133104463,-0.041572243722302185,-0.4217083823231789,-1.0,-1.0,0.0,-0.5,0.0,0.5,0.2,-1.0,1.0,-0.5
29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,43,249,1,2,39,9,0,4.333333333333333,9,0.3333333333333333,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.30293458831873,3.6888794541139363,1.6739764335716716,2.302585092994046,0.6931471805599453,3.2188758248682006,1.0986122886681098,0.6931471805599453,1.0986122886681098,-0.05555555555555555,-0.3103448275862069,0.56,-0.46153846153846156,0.0,0.9629629629629629,-0.8324480334176673,-0.8486903624470598,-1.031357532855537,-0.9522631819915691,-0.5308733279587541,-0.38223786481114475,-0.576043627965019,-0.5308733279587541,-1.2182158819572526,0.0,-1.0,0.0,0.5,-0.25,-0.5,-0.4,0.0,0.0,-0.5
45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,46,156,1,3,306,14,1,21.857142857142858,7,0.14285714285714285,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.72961284769053,5.726847747587197,3.1292636661785136,5.634789603169249,0.0,2.9444389791664403,0.0,0.0,2.302585092994046,0.1111111111111111,-0.5775862068965517,-0.58,-0.07692307692307693,-0.5,-0.13756613756613756,-0.1794733386421255,-0.09506891411634182,-0.043048468964450776,0.1563716769550384,-0.7755238700769802,-0.48707177625345005,-1.007628303794069,-0.7755238700769802,-0.5264628207773835,0.0,0.0,1.0,0.0,-0.25,-0.25,0.6,-0.5,0.0,0.5
62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,415,0,2,976,14,0,69.71428571428571,4,0.07142857142857142,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.048044691463234,6.884486652042782,4.258647613513377,5.988961416889864,4.127134385045092,5.583496308781699,4.9344739331306915,4.127134385045092,3.9889840465642745,0.8888888888888888,0.16666666666666666,0.04,-0.07692307692307693,-1.25,-0.5502645502645502,0.30784452072203944,0.3330150313570967,0.7239344102605222,0.2742057467271763,0.6811734851375101,0.5210388572753701,0.9308565964603749,0.6811734851375101,0.4424723863229611,-1.0,-1.0,0.0,-0.5,-0.25,0.5,0.2,-1.25,0.0,0.0
60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,43,297,1,3,1028,28,0,36.714285714285715,11,0.14285714285714285,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.01026640387063,6.9363427358340495,3.630038954091003,6.45833828334479,3.871201010907891,5.472270673671475,2.5649493574615367,2.995732273553991,4.343805421853684,-0.05555555555555555,-0.1724137931034483,0.64,1.0,0.5,-0.13756613756613756,0.25002984357809044,0.35219092192256324,0.2970361170385713,0.43036889774208725,0.590840233434414,0.47855105520402963,0.0,0.28183818133320476,0.6463380979458401,0.0,0.0,0.0,1.0,0.5,2.25,0.4,-0.25,2.0,-0.5
33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,28,145,1,3,70,7,0,10.0,10,0.14285714285714285,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10.411388904784872,4.2626798770413155,2.3978952727983707,3.828641396489095,0.0,2.833213344056216,1.0986122886681098,0.6931471805599453,1.9459101490553132,-0.8888888888888888,-0.6091954022988506,0.44,-0.6153846153846154,0.25,-0.13756613756613756,-0.6664730332012642,-0.636504379395119,-0.5397325571813726,-0.4445394784782874,-0.7755238700769802,-0.5295595783247905,-0.576043627965019,-0.5308733279587541,-0.731393516412085,0.0,0.0,0.0,-0.5,-0.25,-0.5,-0.4,0.25,0.0,-0.5
35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,55,468,0,2,46,5,0,9.2,7,0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.482961988607498,3.8501476017100584,2.322387720290225,3.091042453358316,0.6931471805599453,2.302585092994046,2.0794415416798357,1.3862943611198906,1.791759469228055,0.6111111111111112,0.31896551724137934,-0.26,-0.7692307692307693,-0.5,0.1925925925925927,-0.5569398860659212,-0.7890549229015935,-0.5910109556060998,-0.689940953021626,-0.5308733279587541,-0.7322577070632672,-0.19072946429594947,-0.2862227858405282,-0.8199621321402158,-1.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.0,0.0,0.0
31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,277,1,3,51,5,1,10.2,8,0.2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.358885029392502,3.9512437185814275,2.4159137783010487,2.772588722239781,1.6094379124341003,2.6390573296152584,0.0,0.0,2.995732273553991,-0.5555555555555556,-0.22988505747126436,0.92,-0.7692307692307693,-0.25,0.1925925925925927,-0.7468232766360755,-0.7516705326433099,-0.5274958990790617,-0.7958915050365306,-0.20746290290324726,-0.6037264941113603,-1.007628303794069,-0.7755238700769802,-0.12820907096034687,0.0,0.0,1.0,-0.5,-0.75,-0.25,-0.6,0.25,1.0,-0.5
92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,54,71,0,2,1263,21,0,60.142857142857146,3,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.435579949933482,7.142036574706803,4.113213046526483,6.202535517187923,5.214935757608986,5.8664680569332965,5.220355825078324,3.1780538303479458,3.367295829986474,0.5555555555555556,-0.8218390804597702,-0.34,0.46153846153846156,-1.5,-0.9629629629629629,0.9009160249672695,0.4282545629813753,0.6251674469176551,0.34526251765332155,1.065119641132429,0.6291330714853558,1.043163954510407,0.346189691316188,0.08527600666061479,-1.0,-1.0,0.0,-1.0,-0.25,0.75,1.6,-1.5,-1.0,0.0
67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,44,597,1,2,1490,22,1,67.72727272727273,12,0.09090909090909091,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11.11817772020326,7.307202314764738,4.230146103381163,6.86484777797086,3.713572066704308,5.170483995038151,5.0689042022202315,3.9889840465642745,4.68213122712422,0.0,0.6896551724137931,-0.34,0.5384615384615384,0.75,-0.43771043771043766,0.4151738538420975,0.48933129544856224,0.7045785744041234,0.565615877589532,0.5352041322794227,0.3632696036139076,0.9836668960583874,0.6324124771567161,0.8407261361399979,0.0,-1.0,1.0,0.0,0.75,1.5,0.0,-0.25,0.0,0.0
80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,624,0,2,1564,24,0,65.16666666666667,6,0.041666666666666664,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.29693129580923,7.355641102974253,4.192176811459135,6.721425700790643,4.9344739331306915,6.066108090103747,4.110873864173311,4.532599493153256,2.772588722239781,-0.05555555555555555,0.7672413793103449,0.72,0.6923076923076923,-0.75,-0.7222222222222222,0.6887325808397994,0.507243502347339,0.6787930150208754,0.5178989040907599,0.9661289226725314,0.7053948631708433,0.6073091790136942,0.8242848780577742,-0.25641814192069373,-1.0,-1.0,0.0,-0.5,0.0,1.0,1.6,-1.0,1.0,-0.5
77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,47,677,1,3,1815,18,3,100.83333333333333,13,0.16666666666666666,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.262808890404589,7.504391559161238,4.62333748994354,6.925595197110468,3.9318256327243257,6.2166061010848646,4.189654742026425,3.9318256327243257,4.897839799950911,0.16666666666666666,0.9195402298850575,0.88,0.23076923076923078,1.0,0.0,0.6365127482968724,0.5622500177040811,0.9716011954212924,0.585826733869079,0.6122380649615098,0.7628845749298221,0.638257876730324,0.6122380649615098,0.9646633754525968,0.0,0.0,3.0,0.5,0.25,0.75,0.0,0.5,0.0,-0.5
52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,51,521,1,2,1198,31,0,38.645161290322584,18,0.1935483870967742,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10.864350039781693,7.089243155027514,3.6799689050808886,6.860663671448287,0.0,4.276666119016055,0.0,0.0,5.1647859739235145,0.3888888888888889,0.47126436781609193,-0.5,1.2307692307692308,2.25,0.1553166069295102,0.026724129703632308,0.40873205444753036,0.3309443531704504,0.5642238122675188,-0.7755238700769802,0.021834313389506158,-1.007628303794069,-0.7755238700769802,1.1180396247767563,0.0,-1.0,0.0,2.0,1.5,0.75,1.0,0.5,2.0,0.5
57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,46,675,1,2,416,23,3,18.08695652173913,12,0.30434782608695654,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.952699490909112,6.0330862217988015,2.9490051971460214,5.075173815233827,0.0,4.795790545596741,0.0,0.0,4.927253685157205,0.1111111111111111,0.9137931034482759,-0.1,0.6153846153846154,0.75,0.7954911433172305,0.1619312901726237,0.018175184532814512,-0.1654649066245424,-0.029814245375839658,-0.7755238700769802,0.22013802156883414,-1.007628303794069,-0.7755238700769802,0.9815633793891798,0.0,-1.0,3.0,2.5,0.0,0.5,0.6,0.5,0.0,0.0
18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,499,0,2,85,6,0,14.166666666666666,7,0.16666666666666666,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.848503244203368,4.454347296253507,2.719100037288795,3.4965075614664802,0.0,2.1972245773362196,3.1780538303479458,1.6094379124341003,2.9444389791664403,-1.1111111111111112,0.40804597701149425,-0.68,-0.6923076923076923,-0.5,0.0,-1.5278951571053059,-0.5656275759987671,-0.32159721386344664,-0.5550414438340489,-0.7755238700769802,-0.7725050540976793,0.24085521153310066,-0.20746290290324726,-0.15768008000897207,-1.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.2,0.0,0.0,0.5
36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,395,1,2,47,8,0,5.875,9,0.25,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.492356964389485,3.871201010907891,1.927891643552635,3.1780538303479458,0.0,2.772588722239781,0.0,1.0986122886681098,2.0794415416798357,-0.6111111111111112,0.10919540229885058,0.66,-0.5384615384615384,0.0,0.48148148148148157,-0.5425621170821001,-0.7812695708022587,-0.8589196127932026,-0.6609919958489534,-0.7755238700769802,-0.5527179709905995,-1.007628303794069,-0.3877619350384901,-0.6546718917377307,0.0,-1.0,0.0,0.0,-0.25,-0.5,-0.4,0.0,2.0,-0.5
20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,495,0,1,137,8,0,17.125,9,0.125,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9.912496846693715,4.927253685157205,2.8972922007407385,2.9444389791664403,3.7612001156935624,3.2188758248682006,2.772588722239781,3.044522437723423,2.9444389791664403,-0.3333333333333333,0.39655172413793105,-0.44,-0.5384615384615384,0.0,-0.2407407407407407,-1.4299614045976348,-0.3907512548745246,-0.20058403769584182,-0.7387163872530763,0.5520147438379108,-0.38223786481114475,0.08157014887009044,0.29905896856117287,-0.15768008000897207,-1.0,-2.0,0.0,-0.5,-0.5,-0.25,-0.2,0.25,0.0,0.5
34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,551,2,4,21,4,0,5.25,8,0.25,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.44088694523715,3.091042453358316,1.8325814637483102,2.772588722239781,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,0.2777777777777778,0.5574712643678161,0.46,-0.8461538461538461,-0.25,0.48148148148148157,-0.6213301801551266,-1.0697648452140578,-0.9236462952454159,-0.7958915050365306,-0.7755238700769802,-0.9970374962256624,-1.007628303794069,-0.7755238700769802,-1.2182158819572526,1.0,1.0,0.0,-0.5,-0.75,-0.5,-0.6,0.25,2.0,-0.5
31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,37,8,1,2,70,6,0,11.666666666666666,4,0.16666666666666666,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.36970276478357,4.2626798770413155,2.538973871058276,3.1780538303479458,1.6094379124341003,1.791759469228055,2.3978952727983707,1.791759469228055,3.1780538303479458,-0.3888888888888889,-1.0028735632183907,-0.84,-0.6923076923076923,-1.25,0.0,-0.7302681620737697,-0.636504379395119,-0.44392380255390607,-0.6609919958489534,-0.20746290290324726,-0.9273913017065346,-0.06562641226476575,-0.14311139292026412,-0.02345463250614205,0.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.2,-0.75,-1.0,0.5
70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,42,162,1,3,909,22,0,41.31818181818182,9,0.09090909090909091,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.169491048522355,6.813444599510896,3.745216823918751,5.303304908059076,5.267858159063328,4.61512051684126,3.8501476017100584,5.225746673713202,5.225746673713202,-0.1111111111111111,-0.5603448275862069,0.16,0.5384615384615384,0.0,-0.43771043771043766,0.49370212229995036,0.30674435055557037,0.3752552686671651,0.046085682477735444,1.0837989268153685,0.1511227049614788,0.5048840918141492,1.0689354201760002,1.153065125801086,0.0,0.0,0.0,0.0,0.5,0.0,1.4,-0.75,-1.0,0.0
91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,618,0,1,1676,22,5,76.18181818181819,11,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11.421358271444738,7.424761761823209,4.346163913512977,7.1891677384203225,3.332204510175204,4.787491742782046,4.276666119016055,4.6913478822291435,3.332204510175204,0.7777777777777778,0.75,0.7,0.5384615384615384,0.5,-0.9629629629629629,0.8791516252904369,0.5328036698917251,0.7833681430590171,0.6735181424440845,0.40059811775913484,0.21696790803277347,0.6724398873621507,0.8803160941357743,0.06511398322198858,-1.0,-2.0,5.0,-1.0,0.75,1.75,0.2,-0.5,0.0,-0.5
77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,272,0,1,1735,26,1,66.73076923076923,10,0.038461538461538464,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.259309819490339,7.459338895220296,4.215540570474724,7.085064293952548,3.5263605246161616,5.641907070938114,4.867534450455582,4.204692619390966,3.5263605246161616,1.5,-0.2442528735632184,0.08,0.8461538461538461,0.25,-0.7407407407407407,0.6311578826292512,0.5455899676144571,0.6946597211145663,0.638882600981679,0.46912667204124586,0.5433515633244612,0.9045597352032284,0.7085481389060245,0.1766680123939431,-1.0,-2.0,1.0,-0.5,0.75,0.75,1.6,-0.75,1.0,0.0
80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,55,538,2,3,1191,30,0,39.7,16,0.1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11.301994535084201,7.083387847625295,3.7062280924485496,6.226536669287466,4.927253685157205,5.996452088619021,4.653960350157523,3.1354942159291497,3.1354942159291497,0.6111111111111112,0.5201149425287356,-0.02,1.1538461538461537,1.75,-0.38518518518518513,0.6964811994945618,0.40656681701031727,0.3487773914218654,0.35324777599841445,0.9635804919344672,0.678786515183159,0.8206581533682332,0.33116801477775093,-0.047907629659445665,1.0,0.0,0.0,0.5,1.75,0.75,1.2,-0.25,0.0,0.0
22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,37,298,1,3,24,5,0,4.8,6,0.2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.030208305315284,3.2188758248682006,1.7578579175523736,1.0986122886681098,1.6094379124341003,2.302585092994046,0.0,1.6094379124341003,1.791759469228055,-0.3888888888888889,-0.16954022988505746,-0.94,-0.7692307692307693,-0.75,0.1925925925925927,-1.2498195715495488,-1.0224932704349963,-0.9743922623210988,-1.3528286983107507,-0.20746290290324726,-0.7322577070632672,-1.007628303794069,-0.20746290290324726,-0.8199621321402158,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,-0.25,1.0,0.5
55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,584,1,3,1182,20,2,59.1,12,0.15,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.918953711784086,7.075808863978387,4.096009841541162,7.00669522683704,0.0,3.828641396489095,0.0,0.0,3.5553480614894135,0.05555555555555555,0.6522988505747126,0.32,0.38461538461538464,0.75,-0.09629629629629628,0.11028783438331598,0.40376418035932027,0.6134844725645345,0.6128089673250193,-0.7755238700769802,-0.1493095574899771,-1.007628303794069,-0.7755238700769802,0.19332305418233545,0.0,0.0,2.0,0.5,0.0,0.0,1.2,0.5,2.0,-0.5
